,x,y,counts
479,135.74431598330176,199.58377383438375,45
480,96.62407057286482,332.01693146898265,38
481,134.2390669615272,199.8728806438125,48
482,134.2390669615272,199.8728806438125,51
483,98.76711419659952,332.0725289318174,31
484,98.76711419659952,332.0725289318174,37
485,133.43116045150992,200.54005020348853,48
486,133.43116045150992,200.54005020348853,46
487,100.493455254739,332.06140943939187,42
488,131.74731692022593,201.52968505128445,44
489,100.493455254739,332.06140943939187,33
490,131.74731692022593,201.52968505128445,51
491,102.02420057898294,332.11700690222665,40
492,102.02420057898294,332.11700690222665,35
493,128.73682221988082,201.78543338272937,54
494,103.90361620510599,332.1058874098012,35
495,128.73682221988082,201.78543338272937,45
496,124.450698712453,201.61864099210305,53
497,104.92411379846838,332.0391704538336,26
498,124.450698712453,201.61864099210305,39
499,104.92411379846838,332.0391704538336,42
500,106.83754726243812,331.85013907835634,45
501,106.83754726243812,331.85013907835634,39
502,121.37217435051872,201.38513164692367,40
503,117.80891059960501,201.01818838839455,40
504,108.70845989919745,331.68334668914457,31
505,115.78490946486528,200.70684259411487,42
506,108.70845989919745,331.68334668914457,39
507,115.78490946486528,200.70684259411487,43
508,110.43480133380515,331.6277492248951,38
509,112.34921032354409,200.1175094821246,49
510,112.21216689592322,331.67222719601176,44
511,112.21216689592322,331.67222719601176,32
512,112.34921032354409,200.1175094821246,44
513,114.20213493141355,331.8612585714892,40
514,109.44927957829641,199.1167551426105,32
515,109.44927957829641,199.1167551426105,40
516,115.23113444116848,332.09476791666833,44
517,106.5323397807246,198.14935928178755,34
518,104.99307854871508,197.82689399366768,39
519,115.23113444116848,332.09476791666833,37
520,117.73985119008988,332.78417646190275,36
521,104.99307854871508,197.82689399366768,48
522,117.73985119008988,332.78417646190275,30
523,102.70544414010773,197.7824160232584,42
